,source,title,episodes,score,favorites,genres,start_date,total_duration
1120,original,Psycho-Pass 3: First Inspector,3.0,7.81,140,"['Action', 'Sci-Fi']",2020-03-27,138
1121,manga,Sora no Otoshimono,13.0,7.28,3757,"['Comedy', 'Ecchi', 'Romance', 'Sci-Fi', 'Supernatural']",2009-10-05,312
1122,manga,Break Blade Movie 1: Kakusei no Toki,1.0,7.64,153,"['Action', 'Fantasy']",2010-05-29,51
1123,game,Danganronpa: Kibou no Gakuen to Zetsubou no Koukousei The Animation,13.0,7.23,7911,"['Horror', 'Mystery']",2013-07-05,312
1124,card_game,Shingeki no Bahamut: Virgin Soul,24.0,7.43,964,"['Action', 'Adventure', 'Fantasy', 'Supernatural']",2017-04-08,580
1125,manga,Tegamibachi,25.0,7.63,735,"['Adventure', 'Fantasy', 'Supernatural']",2009-10-03,522
1126,manga,Fairy Tail Movie 1: Houou no Miko,1.0,7.37,489,"['Action', 'Adventure', 'Fantasy']",2012-08-18,86
1127,novel,Sakurako-san no Ashimoto ni wa Shitai ga Umatteiru,12.0,7.42,906,"['Drama', 'Mystery', 'Suspense']",2015-10-08,284
1128,manga,Full Metal Panic! The Second Raid: Wari to Hima na Sentaichou no Ichinichi,1.0,7.67,93,['Comedy'],2006-05-26,30
1129,original,Psycho-Pass 3,8.0,7.46,455,"['Action', 'Sci-Fi', 'Suspense']",2019-10-25,366
1130,manga,Ashita no Joe 2,47.0,8.71,2158,"['Action', 'Drama', 'Slice of Life', 'Sports']",1980-10-13,1156
1131,original,Ryuu to Sobakasu no Hime,1.0,7.58,1249,"['Drama', 'Fantasy']",2021-07-16,122
1132,manga,Konjiki no Gash Bell!!,150.0,7.54,1132,"['Adventure', 'Comedy', 'Supernatural']",2003-04-06,3450
1133,manga,Runway de Waratte,12.0,7.59,383,"['Drama', 'Slice of Life']",2020-01-11,295
1134,manga,Cardcaptor Sakura: Clear Card-hen,22.0,7.65,580,"['Adventure', 'Comedy', 'Fantasy', 'Romance']",2018-01-07,550
1135,manga,Natsume Yuujinchou Roku Specials,2.0,8.4,66,"['Drama', 'Slice of Life', 'Supernatural']",2017-09-27,47
1136,web_novel,Mo Dao Zu Shi: Wanjie Pian,12.0,8.68,1303,"['Action', 'Drama', 'Supernatural']",2021-08-07,298
1137,manga,Natsume Yuujinchou Go Specials,2.0,8.33,52,"['Drama', 'Slice of Life', 'Supernatural']",2017-03-30,46
1138,manga,Shijou Saikyou no Deshi Kenichi OVA,11.0,7.9,99,"['Action', 'Comedy']",2012-03-14,304
1139,light_novel,Sword Art Online,25.0,7.2,64503,"['Action', 'Adventure', 'Fantasy', 'Romance']",2012-07-08,591
1140,light_novel,Accel World,24.0,7.24,3811,"['Action', 'Romance', 'Sci-Fi']",2012-04-07,576
1141,manga,Shinryaku! Ika Musume,12.0,7.42,997,"['Comedy', 'Slice of Life']",2010-10-05,288
1142,manga,Doraemon (1979),1787.0,7.76,521,"['Adventure', 'Comedy', 'Fantasy', 'Sci-Fi']",1979-04-02,19657
1143,manga,Koi wa Sekai Seifuku no Ato de,12.0,7.53,763,"['Comedy', 'Romance']",2022-04-08,284
1144,light_novel,Ore no Imouto ga Konnani Kawaii Wake ga Nai Specials,4.0,7.36,198,"['Comedy', 'Romance']",2011-02-22,112
1145,manga,"Akagami no Shirayuki-hime: Nandemonai Takaramono, Kono Page",1.0,7.71,161,"['Drama', 'Fantasy', 'Romance']",2016-01-05,24
1146,original,Code Geass: Boukoku no Akito 2 - Hikisakareshi Yokuryuu,1.0,7.48,193,['Action'],2013-09-14,59
1147,manga,Detective Conan Movie 20: The Darkest Nightmare,1.0,8.17,89,"['Action', 'Mystery']",2016-04-16,112
1148,manga,Mashiro no Oto,12.0,7.55,714,"['Drama', 'Slice of Life']",2021-04-03,293
1149,manga,Hinomaruzumou,24.0,7.57,304,['Sports'],2018-10-05,564
1150,light_novel,Kyou kara Maou!,78.0,7.65,1308,"['Adventure', 'Comedy', 'Fantasy']",2004-04-03,1950
1151,manga,Black Cat (TV),23.0,7.34,1735,"['Adventure', 'Comedy', 'Sci-Fi']",2005-10-07,552
1152,web_manga,Nanbaka,13.0,7.33,1945,"['Action', 'Comedy', 'Drama']",2016-10-05,307
1153,light_novel,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka II,12.0,7.23,1907,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Romance']",2019-07-13,293
1154,manga,"Kuroshitsuji: Sono Shitsuji, Kougyou",1.0,7.53,224,"['Comedy', 'Supernatural']",2009-09-30,26
1155,manga,Motto To LOVE-Ru,12.0,7.29,929,"['Comedy', 'Ecchi', 'Sci-Fi']",2010-10-06,288
1156,manga,Fate/kaleid liner Prisma☆Illya 3rei!!,12.0,7.52,310,"['Action', 'Comedy', 'Fantasy']",2016-07-06,288
1157,manga,Goku Sayonara Zetsubou Sensei,3.0,7.82,85,['Comedy'],2008-10-17,75
1158,visual_novel,Amagami SS,25.0,7.31,2136,['Romance'],2010-07-02,612
1159,manga,Detective Conan Movie 18: The Sniper from Another Dimension,1.0,8.08,38,"['Action', 'Mystery']",2014-04-19,110
1160,original,So Ra No Wo To,12.0,7.54,1416,"['Sci-Fi', 'Slice of Life']",2010-01-05,294
1161,light_novel,High School DxD Hero,12.0,7.26,2347,"['Action', 'Comedy', 'Ecchi', 'Romance']",2018-04-17,284
1162,manga,Aharen-san wa Hakarenai,12.0,7.4,1820,['Comedy'],2022-04-02,287
1163,light_novel,Isekai Shokudou,12.0,7.38,772,"['Fantasy', 'Gourmet', 'Slice of Life']",2017-07-04,286
1164,manga,Kaichou wa Maid-sama!: Omake dayo!,1.0,7.48,164,['Comedy'],2011-05-11,13
1165,game,Persona 3 the Movie 2: Midsummer Knight's Dream,1.0,7.62,195,"['Action', 'Fantasy', 'Supernatural']",2014-06-07,98
1166,manga,One Piece Movie 04: Dead End no Bouken,1.0,7.55,59,"['Action', 'Adventure', 'Fantasy']",2003-03-01,95
1167,light_novel,Hyouka: Motsubeki Mono wa,1.0,7.36,142,"['Mystery', 'Slice of Life']",2012-07-08,25
1168,game,Gotcha!,1.0,8.34,213,['Fantasy'],2020-09-29,3
1169,manga,Baki,26.0,7.28,2008,['Action'],2018-06-25,624
1170,manga,Mobile Suit Gundam Thunderbolt,4.0,7.94,348,"['Action', 'Drama', 'Sci-Fi']",2015-12-25,73
1171,manga,Rozen Maiden: Ouvertüre,2.0,7.72,201,"['Action', 'Comedy', 'Drama']",2006-12-23,48
1172,manga,To LOVE-Ru Darkness 2nd Specials,2.0,7.57,149,"['Comedy', 'Ecchi', 'Romance', 'Sci-Fi']",2016-02-26,47
1173,light_novel,Kubikiri Cycle: Aoiro Savant to Zaregototsukai,8.0,7.79,790,"['Drama', 'Mystery', 'Supernatural']",2016-10-26,240
1174,manga,Darwin's Game,11.0,7.25,2128,"['Action', 'Mystery', 'Sci-Fi']",2020-01-04,286
1175,manga,Bishoujo Senshi Sailor Moon R: The Movie,1.0,7.71,215,"['Drama', 'Romance']",1993-12-05,61
1176,light_novel,Mayo Chiki!,13.0,7.25,1797,"['Comedy', 'Ecchi', 'Romance']",2011-07-08,318
1177,manga,School Rumble: Ichi Gakki Hoshuu,2.0,7.73,100,"['Comedy', 'Romance']",2005-12-22,51
1178,manga,Yu☆Gi☆Oh! 5D's,154.0,7.42,1391,['Action'],2008-04-02,3696
1179,web_manga,Nanbaka 2,12.0,7.49,338,"['Action', 'Comedy', 'Drama']",2017-01-04,276
1180,manga,Magic Kaito,12.0,7.78,323,"['Adventure', 'Comedy', 'Romance']",2010-04-17,295
1181,light_novel,Slayers Try,26.0,7.81,214,"['Adventure', 'Comedy', 'Fantasy']",1997-04-04,598
1182,visual_novel,Amagami SS+ Plus,13.0,7.4,353,['Romance'],2012-01-06,312
1183,web_novel,Tian Guan Ci Fu Special,1.0,8.49,348,"['Drama', 'Supernatural']",2021-02-16,22
1184,original,Jigoku Shoujo Mitsuganae,26.0,7.62,264,"['Mystery', 'Supernatural']",2008-10-04,649
1185,manga,Seto no Hanayome OVA,2.0,7.84,30,"['Comedy', 'Romance']",2008-11-03,60
1186,manga,Detective Conan Movie 07: Crossroad in the Ancient Capital,1.0,7.81,31,"['Adventure', 'Comedy', 'Mystery']",2003-04-19,108
1187,manga,Gintama: Shinyaku Benizakura-hen,1.0,8.29,47,"['Action', 'Comedy', 'Sci-Fi']",2010-12-15,11
1188,manga,Naruto: Shippuuden Movie 1,1.0,7.29,289,"['Action', 'Adventure', 'Fantasy']",2007-08-04,94
1189,manga,Himouto! Umaru-chan R,12.0,7.33,520,['Comedy'],2017-10-08,284
1190,original,"Ima, Soko ni Iru Boku",13.0,7.63,1086,"['Adventure', 'Drama', 'Fantasy', 'Sci-Fi']",1999-10-14,325
1191,original,Zettai Karen Children: The Unlimited - Hyoubu Kyousuke,12.0,7.49,405,"['Action', 'Supernatural']",2013-01-08,288
1192,novel,Quanzhi Gaoshou: Dianfeng Rongyao,1.0,8.1,122,['Action'],2019-08-16,97
1193,light_novel,Imouto sae Ireba Ii.,12.0,7.3,1678,"['Comedy', 'Romance']",2017-10-08,283
1194,manga,"Tokyo Ghoul: ""Jack""",1.0,7.31,382,"['Action', 'Fantasy', 'Horror']",2015-09-30,30
1195,other,Casshern Sins,24.0,7.51,1620,"['Action', 'Adventure', 'Drama', 'Sci-Fi']",2008-10-02,576
1196,other,Love Live! Sunshine!!,13.0,7.39,2840,['Slice of Life'],2016-07-02,312
1197,original,Digimon Adventure tri. 3: Kokuhaku,1.0,7.64,88,"['Action', 'Adventure', 'Comedy', 'Drama']",2016-09-24,105
1198,novel,Kuuchuu Buranko,11.0,7.93,1193,['Drama'],2009-10-15,253
1199,manga,Gokushufudou Part 2,5.0,7.52,289,['Comedy'],2021-10-07,92
1200,manga,"Kanojo, Okarishimasu",12.0,7.2,7740,"['Comedy', 'Romance']",2020-07-11,294
1201,manga,Inu x Boku SS Special,1.0,7.55,96,"['Comedy', 'Supernatural']",2012-09-26,24
1202,game,Pokemon Movie 02: Maboroshi no Pokemon Lugia Bakutan,1.0,7.33,195,"['Adventure', 'Comedy', 'Drama', 'Fantasy']",1999-07-17,80
1203,novel,Kakuriyo no Yadomeshi,26.0,7.52,1114,"['Drama', 'Gourmet', 'Romance', 'Supernatural']",2018-04-02,615
1204,novel,Ginga Eiyuu Densetsu: Die Neue These - Kaikou,12.0,7.74,451,"['Drama', 'Sci-Fi']",2018-04-03,300
1205,original,Psycho-Pass: Sinners of the System Case.3 - Onshuu no Kanata ni＿＿,1.0,7.73,95,"['Action', 'Sci-Fi']",2019-03-08,67
1206,manga,InuYasha Movie 4: Guren no Houraijima,1.0,7.55,148,"['Action', 'Adventure', 'Comedy', 'Drama', 'Fantasy', 'Romance', 'Supernatural']",2004-12-23,87
1207,manga,Mind Game,1.0,7.78,951,"['Adventure', 'Avant Garde', 'Comedy', 'Romance']",2004-08-07,103
1208,light_novel,Date A Live: Date to Date,1.0,7.34,346,"['Comedy', 'Romance', 'Sci-Fi']",2013-12-06,23
1209,web_manga,WWW.Working!!,13.0,7.42,279,['Comedy'],2016-10-01,307
1210,manga,Tennis no Ouji-sama: Zenkoku Taikai-hen,13.0,7.9,64,['Sports'],2006-03-24,299
1211,4_koma_manga,Danna ga Nani wo Itteiru ka Wakaranai Ken 2 Sure-me,13.0,7.33,186,"['Comedy', 'Romance']",2015-04-03,45
1212,manga,Yowamushi Pedal: New Generation,25.0,7.66,114,['Sports'],2017-01-10,595
1213,novel,Fune wo Amu,11.0,7.62,429,"['Drama', 'Romance', 'Slice of Life']",2016-10-14,250
1214,light_novel,Chuunibyou demo Koi ga Shitai! Ren: The Rikka Wars,1.0,7.45,104,"['Comedy', 'Drama', 'Romance', 'Slice of Life']",2014-09-17,24
1215,web_manga,Kengan Ashura,12.0,7.44,738,['Action'],2019-07-31,288
1216,manga,Oushitsu Kyoushi Heine,12.0,7.47,769,"['Comedy', 'Slice of Life']",2017-04-05,286
1217,manga,Gabriel DropOut Specials,2.0,7.63,66,"['Comedy', 'Supernatural']",2017-03-24,31
1218,light_novel,Date A Live Movie: Mayuri Judgment,1.0,7.34,579,"['Romance', 'Sci-Fi']",2015-08-22,72
1219,manga,Ookiku Furikabutte: Natsu no Taikai-hen,13.0,7.99,178,"['Comedy', 'Sports']",2010-04-02,313
1220,light_novel,Maoyuu Maou Yuusha,12.0,7.25,1348,"['Adventure', 'Fantasy', 'Romance']",2013-01-05,284
1221,manga,Nisekoi OVA,3.0,7.37,127,"['Comedy', 'Romance']",2014-10-03,78
1223,manga,Prison School: Mad Wax,1.0,7.38,102,"['Comedy', 'Ecchi', 'Romance']",2016-03-04,25
1224,light_novel,High School DxD OVA,2.0,7.28,515,"['Comedy', 'Ecchi', 'Romance']",2012-09-06,47
1225,music,Kawaki wo Ameku,1.0,8.32,190,[],2019-01-29,4
1226,web_manga,Hetalia World Series,48.0,7.48,820,['Comedy'],2010-03-26,240
1227,manga,Omoide Poroporo,1.0,7.44,1000,"['Drama', 'Romance', 'Slice of Life']",1991-07-20,118
1228,original,Cross Ange: Tenshi to Ryuu no Rondo,25.0,7.39,1556,"['Action', 'Sci-Fi']",2014-10-05,575
1229,manga,Kakegurui××,12.0,7.2,1856,"['Drama', 'Mystery']",2019-01-09,293
1230,manga,Naruto: Shippuuden Movie 3 - Hi no Ishi wo Tsugu Mono,1.0,7.33,110,"['Action', 'Adventure', 'Fantasy']",2009-08-01,95
1231,light_novel,Otome Game Sekai wa Mob ni Kibishii Sekai desu,12.0,7.37,1332,['Fantasy'],2022-04-03,283
1232,manga,Grappler Baki (TV),24.0,7.46,693,"['Action', 'Sports']",2001-01-09,600
1233,manga,Gunslinger Girl,13.0,7.4,1110,"['Action', 'Drama', 'Sci-Fi']",2003-10-09,312
1234,original,Toaru Majutsu no Index Movie: Endymion no Kiseki,1.0,7.44,180,"['Action', 'Sci-Fi']",2013-02-23,90
1235,manga,Break Blade Movie 6: Doukoku no Toride,1.0,7.69,25,"['Action', 'Fantasy']",2011-03-26,52
1236,manga,Detective Conan Movie 09: Strategy Above the Depths,1.0,7.8,23,"['Adventure', 'Comedy', 'Mystery']",2005-04-09,110
1237,manga,Keroro Gunsou,358.0,7.69,1074,"['Comedy', 'Sci-Fi']",2004-04-03,8556
1238,light_novel,Suzumiya Haruhi no Yuuutsu (2009),14.0,7.22,2070,"['Comedy', 'Mystery', 'Sci-Fi', 'Slice of Life']",2009-05-22,343
1239,manga,Toriko,147.0,7.52,775,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Gourmet']",2011-04-03,3454
1240,light_novel,Kyoukai no Kanata Movie: I'll Be Here - Kako-hen - Yakusoku no Kizuna,1.0,7.86,85,[],2015-03-14,4
1241,visual_novel,Fate/stay night: Unlimited Blade Works 2nd Season - Sunny Day,1.0,7.46,210,"['Action', 'Fantasy', 'Supernatural']",2015-10-07,9
1242,visual_novel,Air,12.0,7.28,2517,"['Drama', 'Romance', 'Slice of Life', 'Supernatural']",2005-01-07,288
1243,manga,Yuru Yuri Nachuyachumi!+,2.0,7.78,84,"['Comedy', 'Girls Love']",2015-08-21,48
1244,novel,Romeo no Aoi Sora,33.0,8.34,577,"['Adventure', 'Drama', 'Slice of Life']",1995-01-15,775
1245,manga,Saint Seiya: Meiou Hades Meikai-hen,12.0,7.74,148,"['Action', 'Adventure', 'Fantasy', 'Sci-Fi']",2005-12-17,300
1246,web_manga,Made in Abyss: Retsujitsu no Ougonkyou,12.0,8.76,1405,"['Adventure', 'Drama', 'Fantasy', 'Mystery', 'Sci-Fi']",2022-07-06,293
1247,manga,Gintama: Yorinuki Gintama-san on Theater 2D,2.0,8.43,44,"['Action', 'Comedy', 'Sci-Fi']",2012-08-26,192
1248,visual_novel,Danganronpa 3: The End of Kibougamine Gakuen - Mirai-hen,12.0,7.26,1664,"['Action', 'Horror', 'Mystery']",2016-07-11,288
1249,light_novel,Mahouka Koukou no Rettousei: Raihousha-hen,13.0,7.29,1198,"['Action', 'Romance', 'Sci-Fi', 'Supernatural']",2020-10-04,303
1250,web_manga,Dumbbell Nan Kilo Moteru?,12.0,7.27,1151,"['Comedy', 'Ecchi']",2019-07-03,288
1251,manga,Sekirei: Pure Engagement,13.0,7.3,493,"['Action', 'Comedy', 'Ecchi']",2010-07-04,312
1252,light_novel,Xian Wang de Richang Shenghuo,15.0,7.33,1668,"['Adventure', 'Comedy', 'Fantasy', 'Slice of Life']",2020-01-18,293
1253,original,Code Geass: Boukoku no Akito 1 - Yokuryuu wa Maiorita,1.0,7.36,537,"['Action', 'Sci-Fi']",2012-07-16,51
1254,other,Samurai 7,26.0,7.45,680,['Sci-Fi'],2004-06-12,676
1255,original,Hal,1.0,7.42,356,"['Drama', 'Romance', 'Sci-Fi']",2013-06-08,60
1256,light_novel,Boku wa Tomodachi ga Sukunai,12.0,7.19,3661,"['Comedy', 'Ecchi', 'Romance']",2011-10-07,288
1257,light_novel,Date A Live II,10.0,7.2,2120,"['Comedy', 'Romance', 'Sci-Fi']",2014-04-12,280
1258,visual_novel,Hakuouki: Hekketsuroku,10.0,7.58,488,"['Action', 'Drama', 'Supernatural']",2010-10-04,240
1259,manga,Dakaretai Otoko 1-i ni Odosarete Imasu.,13.0,7.41,1654,"['Boys Love', 'Comedy', 'Drama']",2018-10-06,307
1260,light_novel,High School DxD BorN: Yomigaeranai Fushichou,1.0,7.42,246,"['Action', 'Comedy', 'Ecchi', 'Romance']",2015-12-09,24
1261,original,Heroic Age,26.0,7.53,622,"['Action', 'Sci-Fi']",2007-04-02,598
1262,manga,Medaka Box Abnormal,12.0,7.41,264,"['Action', 'Comedy', 'Ecchi']",2012-10-11,288
1263,manga,Naruto: Shippuuden Movie 2 - Kizuna,1.0,7.28,227,"['Action', 'Adventure', 'Fantasy']",2008-08-02,92
1264,other,Radiant 2nd Season,21.0,7.58,217,"['Action', 'Adventure', 'Fantasy']",2019-10-02,514
1265,original,Digimon Adventure tri. 1: Saikai,1.0,7.45,246,"['Action', 'Adventure', 'Comedy', 'Drama']",2015-11-21,89
1266,manga,Saraiya Goyou,12.0,7.79,810,"['Drama', 'Mystery']",2010-04-16,276
1267,manga,Deadman Wonderland,12.0,7.17,6350,"['Action', 'Horror', 'Sci-Fi', 'Supernatural']",2011-04-17,293
1268,4_koma_manga,Senryuu Shoujo,12.0,7.39,456,"['Comedy', 'Slice of Life']",2019-04-06,155
1269,manga,Mitsudomoe,13.0,7.55,553,"['Comedy', 'Slice of Life']",2010-07-03,312
1270,original,Macross: Do You Remember Love?,1.0,7.96,659,"['Action', 'Romance', 'Sci-Fi']",1984-07-07,115
1271,manga,Non Non Biyori: Okinawa e Ikukoto ni Natta,1.0,7.64,45,['Slice of Life'],2014-07-23,20
1272,manga,Kuroko no Basket NG-shuu,9.0,7.67,54,"['Comedy', 'Sports']",2012-07-27,36
1273,manga,Dance Dance Danseur,11.0,7.94,489,['Drama'],2022-04-09,262
1274,manga,Shirokuma Cafe,50.0,7.91,878,"['Comedy', 'Slice of Life']",2012-04-05,1200
1275,game,God Eater,13.0,7.22,1838,"['Action', 'Fantasy', 'Sci-Fi']",2015-07-12,310
1276,manga,Maison Ikkoku,96.0,8.19,1466,"['Comedy', 'Drama', 'Romance', 'Slice of Life']",1986-03-26,2472
1277,original,Top wo Nerae 2! Diebuster,6.0,7.63,822,"['Action', 'Comedy', 'Drama', 'Sci-Fi']",2004-10-03,180
1278,manga,Konohana Kitan,12.0,7.51,627,"['Fantasy', 'Girls Love', 'Slice of Life']",2017-10-04,284
1279,manga,City Hunter,51.0,7.92,883,"['Action', 'Comedy', 'Mystery']",1987-04-06,1275
1280,other,Love Live! Superstar!!,12.0,8.0,980,['Slice of Life'],2021-07-11,285
1281,4_koma_manga,Ichigo Mashimaro,12.0,7.64,812,"['Comedy', 'Slice of Life']",2005-07-15,288
1282,light_novel,Date A Live,12.0,7.17,9100,"['Comedy', 'Romance', 'Sci-Fi']",2013-04-06,300
1283,web_manga,Hetalia Axis Powers,52.0,7.29,4238,['Comedy'],2009-01-24,260
1284,manga,Detective Conan Movie 12: Full Score of Fear,1.0,7.79,18,"['Adventure', 'Comedy', 'Mystery']",2008-04-19,116
1285,game,Pokemon XY,93.0,7.33,476,"['Action', 'Adventure', 'Comedy', 'Fantasy']",2013-10-17,2208
1286,manga,Major: Message,1.0,8.17,56,"['Comedy', 'Drama', 'Sports']",2010-12-17,24
1287,manga,Kuroko no Basket 2nd Season NG-shuu,9.0,7.72,123,"['Comedy', 'Sports']",2014-01-29,22
1288,manga,Karakai Jouzu no Takagi-san: Water Slide,1.0,7.52,175,['Comedy'],2018-07-12,23
1289,original,Mobile Suit Gundam Wing: Endless Waltz,3.0,7.75,172,"['Action', 'Drama', 'Sci-Fi']",1997-01-25,90
1290,original,Free! Take Your Marks,1.0,7.75,137,['Slice of Life'],2017-10-28,108
1291,light_novel,"Kore wa Zombie Desu ka? of the Dead: Hai, Minotake ni Attemasu",1.0,7.45,56,"['Action', 'Comedy', 'Ecchi', 'Supernatural']",2012-10-20,26
1292,light_novel,Kore wa Zombie Desu ka? OVA,2.0,7.38,72,"['Action', 'Comedy', 'Ecchi', 'Supernatural']",2011-06-10,49
1293,manga,Kuroshitsuji II Specials,6.0,7.42,349,"['Comedy', 'Fantasy', 'Supernatural']",2010-10-27,153
1294,light_novel,Free!: FrFr - Short Movie,7.0,7.63,96,"['Comedy', 'Sports']",2013-09-11,15
1295,manga,Heppoko Jikken Animation Excel♥Saga,26.0,7.49,902,"['Comedy', 'Sci-Fi']",1999-10-08,637
1296,manga,Ansatsu Kyoushitsu: Deai no Jikan,1.0,7.43,221,"['Action', 'Comedy']",2014-11-09,10
1297,4_koma_manga,Suzumiya Haruhi-chan no Yuuutsu,25.0,7.47,337,['Comedy'],2009-02-14,98
1298,original,Sarazanmai,11.0,7.5,1295,"['Action', 'Fantasy', 'Supernatural']",2019-04-12,252
1299,manga,Gintama': Futon ni Haitte kara Buki Nokoshi ni Kizuite Neru ni Nerenai Toki mo Aru,1.0,8.12,64,"['Action', 'Comedy', 'Sci-Fi']",2015-04-03,24
1300,manga,Lupin III (2015),24.0,7.91,404,"['Action', 'Adventure', 'Comedy', 'Mystery']",2015-10-02,600
1301,original,Re:␣Hamatora,12.0,7.36,405,"['Comedy', 'Drama', 'Mystery']",2014-07-08,288
1302,light_novel,Hitsugi no Chaika,12.0,7.24,806,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Romance']",2014-04-10,288
1303,manga,Donten ni Warau,12.0,7.5,735,"['Action', 'Supernatural']",2014-10-04,276
1304,manga,Tegamibachi Reverse,25.0,7.74,207,"['Adventure', 'Fantasy', 'Supernatural']",2010-10-03,522
1305,light_novel,R.O.D: Read or Die,3.0,7.63,314,"['Action', 'Adventure', 'Mystery', 'Sci-Fi']",2001-05-23,99
1306,manga,Metropolis,1.0,7.53,559,"['Adventure', 'Drama', 'Romance', 'Sci-Fi']",2001-05-26,109
1307,manga,Demi-chan wa Kataritai: Demi-chan no Natsuyasumi,1.0,7.49,33,"['Comedy', 'Fantasy']",2017-06-29,23
1308,light_novel,Hanbun no Tsuki ga Noboru Sora,6.0,7.48,480,"['Comedy', 'Drama', 'Romance']",2006-01-13,146
1309,manga,Non Non Biyori Repeat: Hotaru ga Tanoshinda,1.0,7.85,33,['Slice of Life'],2016-09-23,24
1310,light_novel,Date A Bullet: Dead or Bullet,1.0,7.57,498,"['Action', 'Sci-Fi']",2020-08-14,24
1311,manga,Aishiteruze Baby★★,26.0,7.45,523,"['Comedy', 'Drama', 'Romance']",2004-04-03,650
1312,manga,Tennis no Ouji-sama: Zenkoku Taikai-hen - Final,7.0,7.97,45,['Sports'],2008-04-25,161
1313,web_manga,Miira no Kaikata,12.0,7.47,632,"['Comedy', 'Slice of Life', 'Supernatural']",2018-01-12,289
1314,manga,To LOVE-Ru Darkness 2nd OVA,3.0,7.54,132,"['Comedy', 'Ecchi', 'Romance', 'Sci-Fi']",2016-01-04,66
1315,visual_novel,Planetarian: Chiisana Hoshi no Yume,5.0,7.55,412,"['Drama', 'Sci-Fi']",2016-07-07,90
1316,novel,Ginga Eiyuu Densetsu: Waga Yuku wa Hoshi no Taikai,1.0,7.9,54,"['Action', 'Sci-Fi']",1988-02-06,59
1317,original,Shiroi Suna no Aquatope,24.0,7.51,1202,"['Drama', 'Slice of Life']",2021-07-09,566
1318,visual_novel,Hakuouki,12.0,7.38,1881,"['Action', 'Drama', 'Supernatural']",2010-04-04,282
1319,mixed_media,Hamatora The Animation,12.0,7.27,1021,"['Comedy', 'Drama', 'Mystery']",2014-01-08,288
1320,light_novel,Full Metal Panic! Invisible Victory,12.0,7.58,255,['Action'],2018-04-13,290
1321,manga,"Dragon Ball Z Movie 08: Moetsukiro!! Nessen, Ressen, Chougekisen",1.0,7.31,144,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Sci-Fi']",1993-03-06,76
1322,manga,Hybrid Child,4.0,7.56,475,"['Boys Love', 'Drama', 'Romance', 'Sci-Fi']",2014-10-29,100
1323,original,Girls & Panzer: Saishuushou Part 1,1.0,7.96,126,[],2017-12-09,47
1324,manga,Shinryaku!? Ika Musume,12.0,7.48,161,"['Comedy', 'Slice of Life']",2011-09-27,288
1325,4_koma_manga,Seitokai Yakuindomo Movie,1.0,7.84,75,['Comedy'],2017-07-21,60
1326,manga,Bishoujo Senshi Sailor Moon Crystal Season III,13.0,7.74,328,['Romance'],2016-04-04,312
1327,light_novel,Chrome Shelled Regios,24.0,7.3,1026,"['Action', 'Adventure', 'Fantasy', 'Sci-Fi']",2009-01-11,576
1328,manga,Hataraku Saibou!!,8.0,7.34,530,['Comedy'],2021-01-09,190
1329,game,Persona 3 the Movie 3: Falling Down,1.0,7.6,198,"['Action', 'Fantasy', 'Supernatural']",2015-04-04,87
1330,manga,Kuzu no Honkai,12.0,7.18,5958,"['Drama', 'Romance']",2017-01-13,275
1331,manga,Trinity Seven: Nanatsu no Taizai to Nana Madoushi,1.0,7.36,123,"['Action', 'Comedy', 'Ecchi', 'Fantasy', 'Romance', 'Supernatural']",2015-03-25,26
1332,4_koma_manga,Gochuumon wa Usagi Desu ka? Bloom,12.0,7.94,420,['Comedy'],2020-10-10,298
1333,light_novel,Saiunkoku Monogatari 2nd Season,39.0,8.03,193,"['Adventure', 'Comedy', 'Drama', 'Fantasy', 'Romance']",2007-04-07,975
1334,manga,Tennis no Ouji-sama: Zenkoku Taikai-hen - Semifinal,6.0,7.9,39,['Sports'],2007-06-22,138
1335,game,Tales of Zestiria the Cross,12.0,7.25,779,"['Action', 'Adventure', 'Fantasy']",2016-07-10,284
1336,original,True Tears,13.0,7.3,886,"['Drama', 'Romance']",2008-01-06,314
1337,manga,Bishoujo Senshi Sailor Moon S: Kaguya-hime no Koibito,1.0,7.69,107,"['Adventure', 'Comedy', 'Drama', 'Fantasy', 'Romance']",1994-12-04,60
1338,manga,Tasogare Otome x Amnesia: Taima Otome,1.0,7.5,99,"['Horror', 'Mystery', 'Romance', 'Supernatural']",2012-11-28,24
